datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,68.508,69.535,69.598,68.245,33911864,10120663808.0,1.99,2.47,1.675,0.77
2020-01-03,68.735,68.805,69.593,68.573,36633878,10951561984.0,1.47,-1.05,-0.73,0.84
2020-01-06,67.895,69.398,69.438,67.635,29644644,8829113344.0,2.62,0.86,0.593,0.68
2020-01-07,69.408,69.045,69.673,68.818,27877655,8336994304.0,1.23,-0.51,-0.353,0.64
2020-01-08,68.738,70.245,70.558,68.738,33090946,9967739136.0,2.64,1.74,1.2,0.75
2020-01-09,71.258,71.855,72.055,70.998,42621542,13154964992.0,1.5,2.29,1.61,0.97
2020-01-10,72.098,72.03,72.615,71.51,35217272,10941196800.0,1.54,0.24,0.175,0.8
2020-01-13,72.358,73.688,73.715,72.235,30521722,9571826432.0,2.05,2.3,1.658,0.7
2020-01-14,73.623,72.618,73.84,72.49,40653457,12796982016.0,1.83,-1.45,-1.07,0.93
2020-01-15,72.41,72.283,73.323,71.835,30480882,9541099776.0,2.05,-0.46,-0.335,0.7
2020-01-16,72.845,73.258,73.373,72.47,27207254,8660302592.0,1.25,1.35,0.975,0.62
2020-01-17,73.515,74.13,74.133,73.198,34454117,10916915968.0,1.28,1.19,0.872,0.79
2020-01-21,73.745,73.59,74.203,73.448,27710814,8795293696.0,1.02,-0.73,-0.54,0.63
2020-01-22,74.093,73.873,74.445,73.775,25458115,8108446464.0,0.91,0.38,0.283,0.58
2020-01-23,73.928,74.255,74.338,73.36,26117993,8307217408.0,1.32,0.52,0.382,0.6
2020-01-24,74.51,74.025,75.28,73.828,36634380,11738974720.0,1.96,-0.31,-0.23,0.84
2020-01-27,71.963,71.685,72.39,70.668,40485005,12536366848.0,2.33,-3.16,-2.34,0.93
2020-01-28,72.598,73.87,74.048,72.495,40558486,12811654400.0,2.17,3.05,2.185,0.93
2020-01-29,75.56,75.533,76.41,74.793,54149928,17627241216.0,2.19,2.25,1.663,1.24
2020-01-30,74.583,75.415,75.47,74.135,31685808,10190608128.0,1.77,-0.16,-0.118,0.72
2020-01-31,74.68,71.825,75.118,71.52,49897096,15668292608.0,4.77,-4.76,-3.59,1.14
2020-02-03,70.523,71.613,72.82,70.003,43496401,13446849024.0,3.92,-0.3,-0.212,0.99
2020-02-04,73.275,74.16,74.358,72.855,34154134,10841308672.0,2.1,3.56,2.547,0.78
2020-02-05,75.328,74.81,75.638,74.185,29706718,9549771520.0,1.96,0.88,0.65,0.68
2020-02-06,75.09,75.75,75.753,74.513,26356385,8520092416.0,1.66,1.26,0.94,0.6
2020-02-07,75.233,74.648,75.49,74.14,29421012,9444204544.0,1.78,-1.45,-1.102,0.67
2020-02-10,73.185,75.028,75.028,73.103,27337215,8725392384.0,2.58,0.51,0.38,0.62
2020-02-11,75.54,74.543,75.615,74.318,23580780,7579459072.0,1.73,-0.65,-0.485,0.54
2020-02-12,75.008,76.44,76.445,75.008,28432573,9231604224.0,1.93,2.54,1.897,0.65
2020-02-13,75.688,75.858,76.195,75.478,23686892,7748832768.0,0.94,-0.76,-0.582,0.54
2020-02-14,75.825,75.878,76.135,75.353,20028447,6501524992.0,1.03,0.03,0.02,0.46
2020-02-18,73.48,74.39,74.578,73.293,38190545,12122324224.0,1.69,-1.96,-1.488,0.87
2020-02-19,74.64,75.545,75.783,74.64,23495991,7594284800.0,1.54,1.55,1.155,0.54
2020-02-20,75.298,74.715,75.803,74.193,25141489,8074794240.0,2.13,-1.1,-0.83,0.57
2020-02-21,74.295,72.903,74.753,72.265,32426415,10199352320.0,3.33,-2.43,-1.812,0.74
2020-02-24,68.955,69.185,70.685,66.948,55548828,16634828544.0,5.13,-5.1,-3.718,1.27
2020-02-25,69.878,66.66,70.273,66.173,57668364,16913931008.0,5.93,-3.65,-2.525,1.32
2020-02-26,66.273,67.803,69.11,66.265,49678431,14555219968.0,4.27,1.71,1.143,1.14
2020-02-27,64.915,63.02,66.14,62.88,80151381,22436655104.0,4.81,-7.05,-4.783,1.83
2020-02-28,58.955,62.98,64.243,58.733,106721230,28491817472.0,8.74,-0.06,-0.04,2.44
2020-03-02,65.21,69.343,70.0,64.07,85349339,24647271680.0,9.42,10.1,6.363,1.95
2020-03-03,70.558,66.97,70.64,66.09,79868852,23510075392.0,6.56,-3.42,-2.373,1.83
2020-03-04,68.75,70.325,70.49,67.923,54794568,16342277888.0,3.83,5.01,3.355,1.25
2020-03-05,68.52,67.87,69.528,67.493,46893219,13848200704.0,2.89,-3.49,-2.455,1.07
2020-03-06,65.14,66.898,67.345,64.948,56544246,16162241536.0,3.53,-1.43,-0.972,1.29
2020-03-09,60.578,61.183,64.163,60.39,71686208,19478156800.0,5.64,-8.54,-5.715,1.64
2020-03-10,63.925,65.975,66.25,61.983,71322520,19806736128.0,6.97,7.83,4.792,1.63
2020-03-11,63.988,63.498,64.945,62.605,64094970,17717750016.0,3.55,-3.75,-2.477,1.46
2020-03-12,58.625,56.698,62.14,56.64,104618517,26730066432.0,8.66,-10.71,-6.8,2.39
2020-03-13,60.863,64.133,64.62,57.878,92683032,24343864832.0,11.89,13.11,7.435,2.12
2020-03-16,55.128,55.193,59.41,54.64,80605865,20199019520.0,7.44,-13.94,-8.94,1.84
2020-03-17,56.518,57.855,59.043,54.24,81013965,20249742080.0,8.7,4.82,2.662,1.85
2020-03-18,54.74,56.308,57.14,53.92,75058406,18252812800.0,5.57,-2.67,-1.547,1.72
2020-03-19,56.488,55.835,57.85,55.293,67964255,16830610432.0,4.54,-0.84,-0.473,1.55
2020-03-20,56.435,51.95,57.598,51.64,100423346,24194321152.0,10.67,-6.96,-3.885,2.3
2020-03-23,51.66,50.733,51.765,47.793,84188208,18618373120.0,7.65,-2.34,-1.217,1.92
2020-03-24,53.73,56.36,56.563,53.215,71882773,17355190016.0,6.6,11.09,5.627,1.64
2020-03-25,57.328,56.02,59.203,55.715,75900510,19118734848.0,6.19,-0.6,-0.34,1.73
2020-03-26,56.27,59.25,59.31,56.23,63140169,15961083648.0,5.5,5.77,3.23,1.44
2020-03-27,57.828,56.575,58.608,56.403,51054153,12807899648.0,3.72,-4.51,-2.675,1.17
2020-03-30,57.325,58.343,58.52,56.99,41994110,10612707328.0,2.7,3.13,1.768,0.97
2020-03-31,58.54,58.213,60.263,57.64,49250501,12636746752.0,4.5,-0.22,-0.13,1.14
2020-04-01,56.265,54.868,56.82,54.423,44054638,10746604288.0,4.12,-5.75,-3.345,1.02
2020-04-02,54.725,55.873,55.928,53.865,41483493,10017920256.0,3.76,1.83,1.005,0.96
2020-04-03,55.34,54.993,56.065,54.383,32470017,7850804224.0,3.01,-1.58,-0.88,0.75
2020-04-06,57.365,60.258,60.418,56.985,50455071,12922503168.0,6.24,9.57,5.265,1.17
2020-04-07,62.34,59.498,62.565,59.39,50721831,13419766272.0,5.27,-1.26,-0.76,1.17
2020-04-08,60.325,61.158,61.483,59.948,42223821,11176531200.0,2.58,2.79,1.66,0.98
2020-04-09,61.815,61.638,62.158,60.815,40529123,10830251520.0,2.2,0.78,0.48,0.94
2020-04-13,61.718,62.953,63.065,61.098,32755731,8825217280.0,3.19,2.13,1.315,0.76
2020-04-14,64.64,66.403,66.703,64.153,48748672,13902157824.0,4.05,5.48,3.45,1.13
2020-04-15,65.24,65.748,66.223,64.798,32788641,9302597632.0,2.15,-0.99,-0.655,0.76
2020-04-16,66.485,66.313,66.69,65.228,39281290,11217530112.0,2.22,0.86,0.565,0.91
2020-04-17,65.813,65.34,66.378,63.855,53812478,15145839872.0,3.8,-1.47,-0.973,1.24
2020-04-20,64.128,63.873,65.06,63.853,32503750,9071839488.0,1.85,-2.25,-1.467,0.75
2020-04-21,63.71,61.733,63.953,60.998,45247893,12204835328.0,4.63,-3.35,-2.14,1.04
2020-04-22,63.043,63.665,64.115,62.69,29264342,8048116736.0,2.31,3.13,1.932,0.68
2020-04-23,63.608,63.398,65.078,63.358,31203582,8673444608.0,2.7,-0.42,-0.267,0.72
2020-04-24,63.94,65.383,65.393,63.89,31627183,8866601472.0,2.37,3.13,1.985,0.73
2020-04-27,65.09,65.433,65.775,64.628,29271893,8263792128.0,1.75,0.08,0.05,0.68
2020-04-28,65.91,64.285,66.098,64.19,28001187,7890116864.0,2.92,-1.75,-1.148,0.65
2020-04-29,65.823,66.573,67.058,65.613,34320204,9864860672.0,2.25,3.56,2.288,0.79
2020-04-30,67.13,68.09,68.273,66.728,45765968,13341851136.0,2.32,2.28,1.517,1.06
2020-05-01,66.203,66.908,69.39,66.103,60154175,17609161728.0,4.83,-1.74,-1.182,1.39
2020-05-04,66.933,67.93,68.063,66.22,33391986,9701446912.0,2.75,1.53,1.022,0.77
2020-05-05,68.405,69.03,69.89,68.255,36937795,11029400064.0,2.41,1.62,1.1,0.85
2020-05-06,69.755,69.798,70.45,69.358,35583438,10739129344.0,1.58,1.11,0.768,0.82
2020-05-07,70.445,70.575,70.933,70.133,28803764,8748099328.0,1.15,1.11,0.777,0.66
2020-05-08,71.255,72.378,72.433,70.918,33511985,10315604992.0,2.15,2.55,1.803,0.77
2020-05-11,71.87,73.598,74.108,71.655,36486561,11426993920.0,3.39,1.69,1.22,0.84
2020-05-12,74.303,72.698,74.768,72.573,40575263,12840348160.0,2.98,-1.22,-0.9,0.94
2020-05-13,72.883,71.758,73.833,70.648,50155639,15496813056.0,4.38,-1.29,-0.94,1.16
2020-05-14,70.973,72.23,72.293,70.228,39732269,12141690368.0,2.88,0.66,0.472,0.92
2020-05-15,69.933,71.773,71.82,69.898,41587094,12678819072.0,2.66,-0.63,-0.457,0.96
2020-05-18,73.138,73.585,73.97,72.425,33843125,10630181632.0,2.15,2.52,1.812,0.78
